type,phone,F1_25,F2_25,F3_25,B1_25,B2_25,B3_25,F1_75,F2_75,F3_75,B1_75,B2_75,B3_75
means,a,738.930491255144,1608.40020576132,2625.98463220165,2.07352742581133,2.24767839893531,2.52847800569318,700.690586419753,1608.76292438272,2635.06757973251,2.16308149004884,2.30630689864331,2.55757513027263
means,e,556.760771504122,2003.14947892363,2753.02846476902,1.90637226376417,2.2770805430506,2.44846980643078,536.996422460725,1966.64139057396,2734.60087105304,2.00550261453502,2.32330012860808,2.47735706410309
means,i,428.807253463733,2228.38467807661,2890.18347595762,1.94583736764012,2.37298375339601,2.46196206068157,439.44152404238,2151.76568867156,2833.16147106764,1.99451735845361,2.43507491005246,2.48823416773004
means,l,461.932090364725,1599.92732716385,2639.52095808383,2.1018487288874,2.48809753824312,2.50900575959891,494.932634730539,1595.71965160588,2631.23952095808,2.12105540132483,2.4663688165593,2.5280430797725
means,o,580.070916968786,1204.43682023167,2592.0328941551,2.09564281165934,2.34638881570308,2.58979059756486,564.848527721284,1266.75709611814,2604.86364842161,2.21780766513283,2.45274786976496,2.62718603530013
means,r,533.977584192075,1624.92276638691,2473.2020609795,2.18575156705879,2.43366067012918,2.53944592806639,545.253585466907,1631.71103792627,2469.65016466589,2.13641003894533,2.43137944076574,2.5341252461001
means,R,576.960902255639,1602.03909774436,2430.4045112782,2.32361864282148,2.53064423081275,2.58681228982575,552.960902255639,1545.65864661654,2367,2.09797022673244,2.39234160239102,2.48442109302164
means,u,496.227499042512,1159.53312906932,2530.50210647262,2.11042385674166,2.4734770244436,2.61140146228376,501.196476445806,1306.01608579088,2546.28533129069,2.12058557419681,2.46806134731759,2.56775635838278
matrix,i,0.000172544218682,-2.5552962516106E-06,-8.24348444499936E-07,-0.012972380390684,0.002259271393783,0.001853354468197,-8.68378530569572E-05,3.10251591139313E-06,-1.79875359775126E-06,-0.000985165036471,-0.002425826858888,0.000350882921953
matrix,i,-2.5552962516106E-06,2.29898201560383E-05,-9.34098203520941E-06,0.001282250306269,0.002919168431731,-0.002641231785368,4.12040503896579E-06,-1.3659889570419E-05,3.53321569925247E-06,-0.000972783914849,-0.00210512811016,0.003555304002469
matrix,i,-8.24348444499924E-07,-9.34098203520941E-06,2.99829240726906E-05,-0.000674086654945,0.003568214114271,-0.000998148546093,2.62530353761216E-07,4.97925207681858E-06,-2.3225374758447E-05,0.001699569559536,-0.003527414814328,-0.001430236508568
matrix,i,-0.012972380390684,0.001282250306269,-0.000674086654945,11.8802574475437,-1.8096355162288,-1.1515282519981,-0.001119272204896,-0.000699065069331,0.001231475522327,-4.66682010064165,0.829275297356706,0.728470903175392
matrix,i,0.002259271393783,0.002919168431731,0.003568214114271,-1.80963551622879,9.9648946381035,-0.959558512245857,-0.000465742043181,0.000105835260197,-0.005060129385308,0.815640333243503,-4.52253681224467,0.569298225595428
matrix,i,0.001853354468197,-0.002641231785368,-0.000998148546093,-1.15152825199809,-0.959558512245852,12.6934389756877,-0.000857785243068,0.002471066875924,0.000146486527395,0.696583456223684,0.492562892741571,-5.12549078533421
matrix,i,-8.68378530569571E-05,4.12040503896578E-06,2.62530353761217E-07,-0.001119272204896,-0.000465742043181,-0.000857785243068,0.000137984449769,-5.52034550667E-06,-2.49766191201397E-06,-0.00542661778925,0.004400149233262,0.00384111470197
matrix,i,3.10251591139315E-06,-1.3659889570419E-05,4.97925207681858E-06,-0.000699065069331,0.000105835260197,0.002471066875924,-5.52034550667E-06,2.11568633210887E-05,-1.00983846282368E-05,0.001354608886375,0.002590756183112,-0.002942912844256
matrix,i,-1.7987535977513E-06,3.53321569925246E-06,-2.32253747584471E-05,0.001231475522327,-0.005060129385308,0.000146486527395,-2.49766191201398E-06,-1.00983846282368E-05,3.5273699652863E-05,-0.001530546577777,0.004640771154478,-0.000268270049437
matrix,i,-0.000985165036471,-0.000972783914849,0.001699569559536,-4.66682010064165,0.815640333243506,0.696583456223689,-0.00542661778925,0.001354608886375,-0.001530546577777,10.3906024001786,-2.48515043989096,-1.98150194542022
matrix,i,-0.002425826858888,-0.00210512811016,-0.003527414814328,0.829275297356711,-4.52253681224468,0.492562892741579,0.004400149233262,0.002590756183112,0.004640771154478,-2.48515043989095,9.9453699764108,-1.16388311107407
matrix,i,0.000350882921953,0.003555304002469,-0.001430236508568,0.728470903175389,0.569298225595427,-5.12549078533422,0.00384111470197,-0.002942912844256,-0.000268270049437,-1.98150194542021,-1.16388311107406,12.898519014949
matrix,e,0.000197631724357,-3.48435203444573E-06,-5.8580584540442E-06,-0.009317880792549,0.001462478357674,0.001293589335709,-0.000124851187138,3.31862625728805E-06,3.75668591535391E-06,-0.003315598187697,0.001260776223433,0.000242042230351
matrix,e,-3.4843520344457E-06,3.40784494098049E-05,-1.36762499168156E-05,0.001372091669493,0.000570205116457,-0.002284552894565,3.49426759099609E-06,-2.23874060888416E-05,6.81761565733475E-06,-0.001356678329201,-0.001318591663329,0.003790017277805
matrix,e,-5.85805845404412E-06,-1.36762499168156E-05,3.91628564890559E-05,-0.001262621815962,0.004116782811229,-0.001168182447413,3.34299501647752E-06,6.70763022427884E-06,-3.01180276313394E-05,0.001422746421998,-0.004808365277649,-0.000328247982015
matrix,e,-0.009317880792549,0.001372091669493,-0.001262621815962,13.0699339154336,-1.67394601718608,-0.412627283278321,-0.000585389161295,-0.001219587033382,0.000770873994084,-6.62814885636846,0.655467412834266,0.648736402464044
matrix,e,0.001462478357674,0.000570205116457,0.004116782811229,-1.6739460171861,11.7498945308633,-1.29105772344533,-0.000527122173905,-0.000116788303431,-0.004947941473662,0.85065920168287,-6.69133153070697,0.531526519003807
matrix,e,0.001293589335709,-0.002284552894565,-0.001168182447413,-0.412627283278312,-1.29105772344533,12.4335863851758,-0.000786528062706,0.00279086616329,0.000345833064049,0.281126620606365,0.789906379545115,-6.09743233404399
matrix,e,-0.000124851187138,3.49426759099609E-06,3.34299501647751E-06,-0.000585389161294,-0.000527122173905,-0.000786528062706,0.000164126372758,-4.83219597506865E-06,-4.19631101664706E-06,-0.001044064072638,0.00269491423633,0.001098536490021
matrix,e,3.31862625728809E-06,-2.23874060888416E-05,6.70763022427884E-06,-0.001219587033382,-0.000116788303431,0.00279086616329,-4.83219597506869E-06,3.49575695920922E-05,-1.44498961202391E-05,0.00267263065363,0.000653403083929,-0.0026220981014
matrix,e,3.75668591535358E-06,6.81761565733475E-06,-3.01180276313394E-05,0.000770873994085,-0.004947941473662,0.000345833064049,-4.19631101664702E-06,-1.44498961202391E-05,4.21810268145848E-05,-0.002402892731101,0.006325302483832,-0.000554086338948
matrix,e,-0.003315598187696,-0.001356678329201,0.001422746421998,-6.62814885636847,0.850659201682862,0.281126620606362,-0.001044064072638,0.00267263065363,-0.002402892731101,12.5390673831314,-2.46035831236881,-1.37679237218164
matrix,e,0.001260776223433,-0.001318591663329,-0.004808365277649,0.655467412834331,-6.69133153070698,0.789906379545118,0.00269491423633,0.000653403083929,0.006325302483832,-2.46035831236883,12.4644229727361,-1.41271214586342
matrix,e,0.000242042230351,0.003790017277805,-0.000328247982015,0.648736402464033,0.531526519003808,-6.09743233404399,0.001098536490021,-0.0026220981014,-0.000554086338948,-1.37679237218164,-1.41271214586342,13.0209053301445
matrix,o,0.000165977381083,-1.95686375664017E-05,-6.27379656045464E-06,-0.002602825455723,-0.00479685433257,0.001194468311931,-8.66995241048097E-05,5.11647321513505E-06,4.87436335144135E-06,-0.003538220929905,0.008659079440998,0.000490204756596
matrix,o,-1.95686375664016E-05,3.10605910663474E-05,-5.04287120719935E-06,0.002931864509267,-0.002921612931712,-0.000836768268404,5.64185700884907E-06,-1.62053170927065E-05,3.8227108207242E-06,-0.002100964235718,0.00243356548838,0.001926943948423
matrix,o,-6.27379656045476E-06,-5.04287120719933E-06,1.64316706944538E-05,-0.000128572454608,0.002040380316345,0.001681503669577,6.71875130466233E-06,4.12869980149447E-06,-1.28595593403376E-05,0.000260301938874,-0.001478275717538,-0.000928391015542
matrix,o,-0.002602825455723,0.002931864509267,-0.000128572454608,10.9707446807852,-2.41305233441635,-0.811128081780491,-0.002739512970043,-0.002507598987088,0.000724993402649,-4.90786774603263,1.3073520199933,0.47794525640998
matrix,o,-0.00479685433257,-0.002921612931712,0.002040380316345,-2.41305233441635,10.9118927321944,-0.481353973215846,0.005354943164779,0.0006855424591,-0.001388801795869,1.70420433263933,-4.9442610305124,0.688273532336046
matrix,o,0.001194468311931,-0.000836768268404,0.001681503669578,-0.811128081780552,-0.48135397321576,10.7619519409077,-0.000497389767492,0.000921481719254,-0.000550289326506,0.291946543536359,0.475597099044206,-5.10953045638641
matrix,o,-8.66995241048097E-05,5.64185700884917E-06,6.71875130466216E-06,-0.002739512970043,0.005354943164779,-0.000497389767493,0.000109975906248,-1.17103522028271E-05,-7.37410664170054E-06,0.00135382405952,-0.004593571359273,0.000444141644443
matrix,o,5.11647321513491E-06,-1.62053170927065E-05,4.12869980149449E-06,-0.002507598987088,0.0006855424591,0.000921481719254,-1.17103522028269E-05,2.84182763393885E-05,-7.47286252471345E-06,0.002909693069509,-0.003680340209039,-0.001862341660595
matrix,o,4.87436335144139E-06,3.82271082072421E-06,-1.28595593403376E-05,0.000724993402649,-0.001388801795869,-0.000550289326507,-7.37410664170062E-06,-7.47286252471347E-06,1.93509621445261E-05,0.000445520628198,0.002243699151064,0.001032565730476
matrix,o,-0.003538220929905,-0.002100964235718,0.000260301938874,-4.90786774603264,1.70420433263934,0.291946543536345,0.00135382405952,0.002909693069509,0.000445520628198,11.1730933110534,-2.80099666665541,-1.81063267336615
matrix,o,0.008659079440998,0.00243356548838,-0.001478275717538,1.3073520199933,-4.9442610305124,0.475597099044285,-0.004593571359273,-0.003680340209039,0.002243699151064,-2.8009966666554,11.5581760826636,-1.6829893443383
matrix,o,0.000490204756597,0.001926943948423,-0.000928391015542,0.477945256409991,0.688273532336023,-5.10953045638635,0.000444141644442,-0.001862341660595,0.001032565730476,-1.81063267336616,-1.68298934433827,12.0475225234285
matrix,u,0.00015587497156,-1.10928560002579E-05,-8.20142852300211E-06,-0.005863648782803,-0.005114199924831,-0.000609582533044,-9.0748681299735E-05,9.1951195367057E-07,6.9459111644037E-06,-0.003903714421986,0.003450981872319,0.000697846830419
matrix,u,-1.10928560002579E-05,1.76841522449223E-05,-5.17611500016234E-06,0.003202118731556,-0.00324446581882,-0.000363751726119,4.17996936222285E-06,-7.49084321602944E-06,2.71145862031502E-06,-0.002221088575481,-0.00041389050568,-9.96679582814159E-05
matrix,u,-8.20142852300204E-06,-5.17611500016237E-06,2.27925869179294E-05,0.00069987539857,0.002415707811115,0.001478444689832,4.05164808521028E-06,2.91944128317433E-06,-1.65568710956561E-05,0.000238840460199,-0.000598277123286,0.000149819464196
matrix,u,-0.005863648782803,0.003202118731556,0.00069987539857,12.5439285237339,-1.85829946241447,-0.934592171895285,0.001192262279697,-0.001823756846819,0.000373651860896,-5.83209382851252,0.551099113111138,0.736847880450627
matrix,u,-0.005114199924831,-0.00324446581882,0.002415707811115,-1.85829946241446,9.18184761478157,-1.17190729371737,0.005390615090695,0.001087954060696,-0.001786528399602,0.80884256638808,-3.19667162800945,0.437067942693681
matrix,u,-0.000609582533044,-0.000363751726119,0.001478444689832,-0.934592171895305,-1.17190729371737,11.8250462698971,0.000463286870597,0.001328134000794,-0.001919697355259,0.745039584433978,0.380004033926459,-5.24228915103729
matrix,u,-9.0748681299735E-05,4.17996936222282E-06,4.0516480852103E-06,0.001192262279697,0.005390615090695,0.000463286870597,0.000122514557835,-1.18043017575228E-05,-5.46266545770907E-06,-0.002072664612935,0.001520644766277,0.001568648012257
matrix,u,9.19511953670538E-07,-7.49084321602942E-06,2.91944128317432E-06,-0.001823756846819,0.001087954060696,0.001328134000794,-1.18043017575228E-05,1.9111036684827E-05,-6.22577668139793E-06,0.003046966879263,-0.001138730327606,0.000183620999506
matrix,u,6.94591116440368E-06,2.71145862031503E-06,-1.65568710956561E-05,0.000373651860896,-0.001786528399602,-0.001919697355259,-5.46266545770904E-06,-6.22577668139794E-06,2.43056312950502E-05,-0.000430406882701,0.001987124225311,-2.84196090630013E-05
matrix,u,-0.003903714421986,-0.002221088575481,0.000238840460199,-5.83209382851252,0.808842566388082,0.745039584433972,-0.002072664612935,0.003046966879263,-0.000430406882701,13.089462627255,-1.90667544476056,-2.31312085401671
matrix,u,0.003450981872319,-0.00041389050568,-0.000598277123286,0.55109911311113,-3.19667162800944,0.380004033926458,0.001520644766277,-0.001138730327606,0.001987124225311,-1.90667544476056,9.41523741527932,-1.37769337280785
matrix,u,0.000697846830419,-9.96679582814027E-05,0.000149819464196,0.736847880450645,0.43706794269368,-5.2422891510373,0.001568648012257,0.000183620999506,-2.84196090630084E-05,-2.31312085401672,-1.37769337280785,11.2778636172647
matrix,a,0.000117605318004,-7.63346418534116E-06,-4.72082637982282E-06,-0.006876217423532,0.001451114761032,0.000416317934825,-7.3602921490494E-05,2.14892950286453E-06,2.36419225772386E-06,0.000123523404506,0.001559284848372,0.000226379498273
matrix,a,-7.63346418534122E-06,5.14795275773432E-05,-9.83671689870175E-06,0.003394849919465,-0.001053839544924,-0.002280486600774,2.37669996730674E-07,-3.56196589290836E-05,7.42600542741026E-06,-0.001771361188805,0.001367839610639,0.002872017898097
matrix,a,-4.72082637982279E-06,-9.83671689870175E-06,2.64608080541049E-05,-0.001241567023912,0.002484417806389,0.000350199965502,5.31609642431704E-06,6.38137558020839E-06,-2.25755866893426E-05,0.001297063586993,-0.002738530366966,-0.001193828952742
matrix,a,-0.006876217423533,0.003394849919465,-0.001241567023912,13.6494999035081,-2.82431752551966,-1.36802518898456,0.001064441316141,-0.003161743969086,0.001027392758099,-6.94848185424364,1.37774740839992,0.656539768585861
matrix,a,0.001451114761032,-0.001053839544924,0.002484417806389,-2.82431752551966,13.6466437423384,-0.850587995530648,0.00229005388595,0.0001815606829,-0.0020527552016,1.25469602474037,-6.85914791027588,1.07777740227651
matrix,a,0.000416317934825,-0.002280486600774,0.000350199965502,-1.36802518898456,-0.850587995530641,12.3899161239618,0.000515220195287,0.001734019170896,-0.000698774877698,0.634414393131388,0.881195146015884,-6.70737277366423
matrix,a,-7.36029214904941E-05,2.37669996730638E-07,5.31609642431712E-06,0.001064441316141,0.00229005388595,0.000515220195287,0.000103406099316,-7.46255553906749E-06,-3.99836921314328E-06,-0.001212887856162,-0.00163048814878,0.000682674616335
matrix,a,2.14892950286454E-06,-3.56196589290836E-05,6.38137558020837E-06,-0.003161743969086,0.0001815606829,0.001734019170896,-7.46255553906753E-06,5.10202465700184E-05,-1.22182112351266E-05,0.002989289392107,-0.000984460027314,-0.002510387271179
matrix,a,2.36419225772383E-06,7.42600542741029E-06,-2.25755866893426E-05,0.001027392758099,-0.0020527552016,-0.000698774877698,-3.99836921314319E-06,-1.22182112351267E-05,2.96631048007925E-05,-0.002635742911822,0.0035885311797,0.000735051036408
matrix,a,0.000123523404506,-0.001771361188805,0.001297063586993,-6.94848185424364,1.25469602474036,0.634414393131385,-0.001212887856162,0.002989289392107,-0.002635742911822,13.1237320997385,-3.26443870902738,-1.80586002953094
matrix,a,0.001559284848372,0.001367839610639,-0.002738530366966,1.37774740839992,-6.85914791027587,0.881195146015868,-0.00163048814878,-0.000984460027314,0.0035885311797,-3.26443870902738,14.0122690872235,-1.41359633530243
matrix,a,0.000226379498273,0.002872017898097,-0.001193828952742,0.656539768585861,1.07777740227652,-6.70737277366424,0.000682674616335,-0.002510387271179,0.000735051036408,-1.80586002953094,-1.41359633530244,13.3868868709184
matrix,r,0.000122193723015,-1.00746018331691E-05,-5.04224442076413E-06,-0.001407917122694,-0.001050171081512,0.001083022610657,-8.69297052913449E-05,5.76345810432566E-06,5.98312378344198E-06,-0.00455374129315,0.002264452529013,-0.001431832838762
matrix,r,-1.0074601833169E-05,4.37413414769988E-05,-1.4661850747098E-05,0.002917193647657,-0.000887662033019,-0.002948356106024,5.07846917196229E-06,-2.91091377056634E-05,6.87651190981893E-06,-0.001019262880794,0.000331835304579,0.003470409038736
matrix,r,-5.04224442076415E-06,-1.46618507470979E-05,2.9549833079798E-05,-0.002540307142282,0.004699995185867,-0.000349526953442,5.70537418314692E-06,8.22345838887518E-06,-2.12141492027614E-05,0.001642880936421,-0.003442915439097,-0.000825458047965
matrix,r,-0.001407917122693,0.002917193647657,-0.002540307142282,13.8941346582839,-3.50755835230461,-2.32903958586583,-0.002384167722958,-0.001250065857987,0.001589746002116,-7.53854332550998,2.19963236889766,1.19709529600007
matrix,r,-0.001050171081512,-0.000887662033019,0.004699995185867,-3.50755835230462,14.4433134636856,-0.933050830332054,0.003112880233415,0.00080864075118,-0.003685172810401,2.16642044691769,-7.73177053355767,0.449571643405531
matrix,r,0.001083022610657,-0.002948356106024,-0.000349526953442,-2.32903958586582,-0.933050830332054,13.2736939998392,-0.000652504607654,0.00224679336795,0.001178866578673,1.13796413460665,0.256745661779015,-6.65501495873253
matrix,r,-8.69297052913451E-05,5.0784691719624E-06,5.70537418314691E-06,-0.002384167722958,0.003112880233415,-0.000652504607654,0.000113173782061,-5.2362075241339E-06,-6.51521133689341E-06,0.000952986531375,-0.000207957175246,0.000855992185394
matrix,r,5.76345810432551E-06,-2.91091377056633E-05,8.22345838887514E-06,-0.001250065857987,0.000808640751179,0.00224679336795,-5.23620752413395E-06,3.90161513337692E-05,-1.39056657261392E-05,0.0018521849141,-0.000609340889554,-0.002410847219369
